연령,직종,학교급,평균,중위값,p25,p75,count
84,직원,전문대학,26104023.28125,24695640.0,21502560.0,29867640.0,64
84,직원,중학교,19254027.078651685,19435350.0,14633880.0,22200000.0,89
84,직원,초등학교,16714705.0,15500940.0,13119390.0,22471530.0,8
84,직원,특수학교,19684980.0,19684980.0,17826030.0,21543930.0,2
85,교원,고등학교,30440475.586734693,28105680.0,26444760.0,37592580.0,1568
85,교원,대학교,37390385.60922064,40201740.0,30541920.0,48194670.0,1822
85,교원,유치원,28334546.666666668,29392080.0,26154120.0,31904880.0,9
85,교원,전문대학,37030643.29545455,39651240.0,29375790.0,48442510.0,264
85,교원,중학교,29874321.20036101,27897840.0,26444760.0,33913560.0,1108
85,교원,초등학교,31603087.865168538,28261080.0,27170880.0,42062160.0,89
85,교원,특수학교,27234276.818181816,27170880.0,24461340.0,34406190.0,22
85,직원,고등학교,21087869.52631579,21983940.0,16535820.0,24733500.0,190
85,직원,대학교,26373553.889980353,26127600.0,20340720.0,31833360.0,509
85,직원,법인,28027749.24528302,26395680.0,23423520.0,31575480.0,53
85,직원,전문대학,25791335.636363637,24329280.0,20828640.0,27507900.0,55
85,직원,중학교,19082523.766233765,19809120.0,14456160.0,22025400.0,77
85,직원,초등학교,17177765.0,19053540.0,11987045.0,24244260.0,4
85,직원,특수학교,16366200.0,16366200.0,16366200.0,16366200.0,1
86,교원,고등학교,29475488.26219512,28037280.0,26444760.0,34059240.0,1312
86,교원,대학교,36908070.13351135,37921850.0,30541920.0,47278500.0,1498
86,교원,유치원,22706698.888888888,27538440.0,6263920.0,30891000.0,9
86,교원,전문대학,35240833.538461536,35841720.0,29208120.0,46235820.0,195
86,교원,중학교,29813006.628959276,27897840.0,26576880.0,32307750.0,884
86,교원,초등학교,31590803.246753246,28363800.0,27306720.0,42616920.0,77
86,교원,특수학교,30804186.666666668,28022460.0,26535510.0,34022280.0,18
86,직원,고등학교,21355643.66197183,22156560.0,17138820.0,24737610.0,142
86,직원,대학교,25886154.58737864,25522170.0,19996020.0,30762750.0,412
86,직원,법인,29088064.772727273,26977080.0,23970240.0,32825580.0,44
86,직원,전문대학,23457406.51162791,24229200.0,17757060.0,27288360.0,43
86,직원,중학교,19843011.166666668,19854240.0,15317310.0,22181490.0,60
86,직원,초등학교,22499760.0,23812920.0,19739400.0,25916700.0,3
86,직원,특수학교,17200800.0,17200800.0,17200800.0,17200800.0,1
87,교원,고등학교,29357504.49905482,28261080.0,26455830.0,33631230.0,1058
87,교원,대학교,36291709.19614148,36874320.0,30239880.0,46773360.0,1244
87,교원,유치원,32885960.0,31672740.0,29542710.0,33851280.0,6
87,교원,전문대학,33105642.962962963,33305760.0,28451160.0,44972640.0,135
87,교원,중학교,29161577.226666667,27989280.0,26576880.0,30475680.0,750
87,교원,초등학교,30393504.126984127,28402320.0,27238800.0,32010420.0,63
87,교원,특수학교,27806225.384615384,27057120.0,24817870.0,28630440.0,13
87,직원,고등학교,20556647.16981132,20965500.0,17214600.0,23448960.0,106
87,직원,대학교,26750017.36526946,26196000.0,21378000.0,32096100.0,334
87,직원,법인,28569381.21212121,27450840.0,24870480.0,31717440.0,33
87,직원,전문대학,23348649.0,23684040.0,17773980.0,26289030.0,30
87,직원,중학교,20077694.48979592,19746000.0,16167000.0,22281480.0,49
87,직원,초등학교,28020480.0,28020480.0,28020480.0,28020480.0,1
87,직원,특수학교,17820000.0,17820000.0,17820000.0,17820000.0,1
88,교원,고등학교,29496753.895131085,28402320.0,26576880.0,33041640.0,801
88,교원,대학교,35737870.66799601,35537880.0,30239880.0,46540680.0,1003
88,교원,유치원,30281880.0,31462740.0,28422150.0,33322470.0,4
88,교원,전문대학,32968167.575757574,32651880.0,28451160.0,45109500.0,99
88,교원,중학교,29201916.855241265,28037280.0,26807760.0,30475680.0,601
88,교원,초등학교,31662929.2,29264520.0,27261750.0,36513125.0,50
88,교원,특수학교,26319340.0,27989280.0,23246640.0,29538900.0,11
88,직원,고등학교,20464544.45652174,21100740.0,16719090.0,24041640.0,92
88,직원,대학교,26276362.60700389,26145600.0,20953560.0,31979760.0,257
88,직원,법인,27561353.79310345,27942840.0,24132960.0,33331680.0,29
88,직원,전문대학,24623136.923076924,24291420.0,18839100.0,27288360.0,26
88,직원,중학교,20369300.256410256,19746000.0,16752540.0,22326900.0,39
88,직원,초등학교,28160520.0,28160520.0,28160520.0,28160520.0,1
89,교원,고등학교,29400014.05676127,28402320.0,26444760.0,32832540.0,599
89,교원,대학교,35134685.89108911,34856140.0,30239880.0,46234252.5,808
89,교원,유치원,31031440.0,34126680.0,29227320.0,34383180.0,3
89,교원,전문대학,31275027.01754386,30478320.0,26353800.0,42530760.0,57
89,교원,중학교,28083411.283643894,28363800.0,26444760.0,30536340.0,483
89,교원,초등학교,31554882.10526316,29416680.0,27554550.0,32151000.0,38
89,교원,특수학교,28115860.0,28112220.0,25056720.0,30210930.0,6
89,직원,고등학교,22030122.7027027,22025400.0,18698580.0,24864750.0,74
89,직원,대학교,25791596.87150838,26145600.0,20548310.0,32247900.0,179
89,직원,법인,29196500.0,28200360.0,26025360.0,29889360.0,17
89,직원,전문대학,20598031.0,19584120.0,17248710.0,25796430.0,20
89,직원,중학교,17530634.6875,19334100.0,11264390.0,21725340.0,32
